730.3535403391875	22001.40655426228
730.3535403391875	22006.25720737094
732.5583830789092	22009.7849551025
734.7632228549289	22011.1078604796
737.4090335499052	22011.54882893863
740.0548442447972	22011.1078604796
742.7006549397734	22010.22592356153
744.9054976794951	22008.46204969575
745.7874365536219	22005.81623891191
746.2284045087921	22002.28849118036
744.9054976794951	21999.64268039651
743.1416258586456	21997.4378380717
740.9367831189239	21996.1149326946
738.2909724240319	21995.67396420593
735.6451617290556	21996.55590115363
733.4403189893339	21997.87880653073
732.117412160037	22000.08364885554
730.794508294442	22002.28849118036
0	
1287.296710886942	22179.99878254231
1285.09186814722	22184.40846719193
1286.855742931771	22191.4639626254
1289.501553626663	22193.22783649118
1292.14736432164	22194.55074186828
1294.793175016531	22195.87364727502
1300.52576436157	22195.43267881599
1302.730607101292	22193.66880495021
1304.935449841098	22191.4639626254
1305.817385751438	22188.81815184155
1306.699321661863	22186.17234105771
1306.699321661863	22182.64459332616
1305.817385751438	22179.99878254231
1304.494481885843	22177.35297175847
1302.730607101292	22175.14812943366
1300.0847964064	22174.26619248595
1297.438985711508	22173.82522402692
1294.793175016531	22173.82522402692
1292.14736432164	22174.70716094498
1289.942521581833	22176.03006635173
1286.855742931771	22178.67587713557
0	
6068.276805564252	22194.55074186828
6067.394869653827	22199.84236346561
6068.276805564252	22202.92914270849
6070.481648303973	22204.69301657426
6072.686491043695	22206.01592195137
6075.332301738671	22206.01592195137
6077.978112433563	22205.1339850333
6079.741987218115	22202.92914270849
6080.62392312854	22199.84236346561
6080.62392312854	22197.19655265213
6079.301019262944	22194.99171032731
6077.096176523223	22193.22783649118
6074.450365828247	22192.78686803214
6071.804555133354	22192.78686803214
0	
11148.23352358775	21960.83745549763
11147.35158471362	21967.01101398339
11149.11545949809	21971.86166712168
11151.3203022379	21973.62554095782
11153.52514497762	21974.94844636456
11156.17095567251	21975.3894148236
11158.81676636749	21975.3894148236
11161.46257706238	21974.94844636456
11163.6674198021	21973.62554095782
11165.87225957812	21971.42069863301
11167.1951664075	21969.2158563082
11167.63613436267	21966.57004552435
11167.63613436267	21963.92423474051
11167.1951664075	21961.27842395666
11165.87225957812	21959.07358163185
11163.6674198021	21957.30970776608
11161.46257706238	21955.98680238897
11158.81676636749	21955.5458339003
11156.17095567251	21955.10486544126
11153.08417405866	21955.98680238897
11150.43836336377	21956.427770848
11148.23352358775	21957.75067622511
11146.91061675837	21959.95551854992
0	
12523.17319646237	22206.45689044004
12520.08641781223	22210.86657508966
12520.52738576748	22217.04013357542
12522.7322285072	22218.8040074412
12527.58287897812	22221.00884976601
12530.66966059196	22220.56788130698
12532.87450333177	22218.8040074412
12534.63837515254	22216.59916511639
12535.52031402666	22213.95335433254
12535.07934310771	22211.3075435487
12534.63837515254	22208.66173276485
12532.43353241281	22206.45689044004
12529.78772171784	22206.01592195137
12527.14191102295	22206.01592195137
12524.49610032797	22206.45689044004
0	
14125.94230588958	21945.64550946281
14124.76816365495	21947.11318562609
14123.59402438402	21949.55931259453
14122.71341622616	21952.00543956296
14122.2241927648	21954.64725665687
14122.32203745706	21957.19122870286
14123.20264265122	21959.73520071921
14124.6703189627	21961.88779245499
14126.62722169924	21963.55115877337
14128.68196616424	21965.11668004384
14130.83455828529	21966.48651112957
14133.47637683149	21967.26927174998
14136.11819241389	21967.6606520602
14138.76001096	21967.6606520602
14141.10829246556	21966.78004636223
14143.26088458669	21965.31237019895
14145.02209497494	21963.45331369582
14146.58761597867	21961.39856706723
14147.56606882879	21959.05028517634
14148.05529229015	21956.50631315999
14148.25098167466	21953.86449603645
14147.85960290564	21951.22267891291
14146.97899771148	21948.77655197411
14145.70701078451	21946.62396023833
14144.04364508852	21944.66705868729
14141.98889765972	21942.80800218416
14139.73846084642	21941.63386125354
14136.80310822346	21941.14463586578
14134.25913733331	21941.43817109843
14131.71516347946	21942.02524156375
14129.46472666615	21943.19938249437
14127.31213750881	21944.86274884239
14125.45307946452	21946.62396023833
0	
15131.06069763199	22128.4054721536
15133.70650832696	22131.93321985551
15136.35231902185	22135.01999912803
15138.55716176158	22136.78387296417
15140.7620045013	22138.54774682995
15142.96684427732	22139.87065223669
15145.61265497229	22140.31162069572
15148.25846863097	22140.31162069572
15150.90427932586	22139.87065223669
15153.10911910188	22137.66580991188
15153.10911910188	22134.13806218033
15151.78621523629	22130.61031447841
15149.14040454131	22127.96450369456
15146.49459384642	22126.20062982879
15144.2897511067	22124.87772442205
15142.08490836689	22123.55481904494
15139.439097672	22123.11385055627
15136.79328697702	22122.67288209724
15134.14747628213	22123.55481904494
15131.50166558724	22124.87772442205
15129.29682284743	22127.96450369456
0	
15650.52154753171	21788.85975419203
15649.63961162137	21794.59234421876
15651.84445436109	21799.88396581608
15655.81316892158	21802.52977659993
15659.78188644585	21802.97074505896
15662.42769714082	21802.0888081409
15664.63253988055	21799.88396581608
15666.3964146651	21796.35621808453
15666.83738262027	21793.26943884165
15665.95544374614	21790.62362805781
15664.19157192529	21787.53684878529
15661.10479327523	21786.21394340819
15658.45897961655	21785.33200646048
15654.49026505598	21785.77297491951
15651.40348640583	21787.09588032625
0	
15659.78188644585	21847.50856001421
15660.66382235627	21842.65790690556
15660.2228544011	21838.68919071497
15658.89995053551	21836.48434839016
15657.13607575096	21834.27950606535
15654.49026505598	21833.83853760631
15651.84445436109	21833.83853760631
15648.75767571094	21834.72047452438
15646.55283297122	21836.04337993112
15645.67089409709	21838.68919071497
15645.67089409709	21841.33500149881
15645.67089409709	21843.98081228266
15646.99380092639	21846.62662309614
15649.63961162137	21848.83146542095
15652.72639027143	21850.15437079806
0	
15783.25305616107	21757.99196164468
15780.16627751092	21753.14130853603
15776.63853090561	21751.37743467025
15773.99272021063	21751.37743467025
15771.34690951574	21751.81840312928
15769.14206677602	21753.14130853603
15767.37819199147	21755.34615086084
15766.9372240363	21759.31486705142
15769.58303473119	21765.04745707815
15772.66981338133	21766.81133094392
0	
15842.78379827892	21973.62554095782
15840.5789585029	21978.91716255515
15841.46089441332	21983.7678156638
15843.66573715304	21985.53168952958
15845.87057989277	21986.85459490668
15848.51639058774	21986.85459490668
15851.16220128263	21986.85459490668
15853.36704105865	21985.53168952958
15855.13091584321	21983.32684720477
15855.57188379837	21980.68103642092
15855.57188379837	21978.03522560744
15854.68994788804	21975.3894148236
15852.92607310348	21973.18457249878
15850.28026240851	21972.30263558072
15847.63445171361	21971.86166712168
15844.54767306347	21972.30263558072
0	
15900.10970062083	22049.03114846041
15903.63744722615	22045.06243226983
15905.4013220107	22040.65274762021
15904.96035405544	22038.00693683636
15902.75551131572	22036.24306297059
15900.550668576	22034.92015759348
15897.46388992585	22034.92015759348
15894.81807923096	22034.92015759348
15892.17226853598	22036.24306297059
15889.96742579626	22038.00693683636
15888.64451896697	22040.21177916117
15888.64451896697	22042.85758994502
0	
16261.26287381597	22071.07957170852
16263.90868451095	22067.11085551793
16265.23158837654	22062.26020240928
16263.90868451095	22060.05536008447
16262.58577768157	22057.40954930062
16260.38093494184	22055.64567543485
16257.73512424695	22054.32277005774
16255.08931355198	22052.999864651
16252.44350285708	22053.44083311003
16250.23866011736	22054.76373851678
16248.47478829651	22056.96858084159
16247.15188146722	22059.1734231664
16247.15188146722	22063.14213935698
16248.47478829651	22065.78795014083
16250.23866011736	22068.43376092468
0	
16351.22044040743	22076.81216176488
16347.69269083841	22081.2218464145
16346.36978697282	22084.30862565738
16346.36978697282	22090.04121571375
16347.69269083841	22092.68702649759
16349.01559766771	22095.33283728144
16350.77946948856	22097.53767960625
16352.98431222828	22099.30155347203
16355.63012292317	22099.74252193106
16358.27593361815	22100.18349039009
16360.92174431304	22099.74252193106
16363.56755500802	22098.86058498335
16366.2133686667	22097.53767960625
16367.97724048746	22095.33283728144
16369.30014731676	22093.12799495663
16369.74111527201	22089.60024722508
16368.85917936159	22086.5134679822
16368.41820844263	22083.86765719835
16367.97724048746	22081.2218464145
16366.65433662187	22079.01700408969
16364.44949388214	22076.37119327621
16361.362715232	22074.60731944007
16358.27593361815	22074.1663509514
16354.30721905758	22075.04828789911
16351.66140836269	22075.93022481718
0	
16358.71690453711	22030.51047294386
16357.8349656629	22037.12499991829
16358.71690453711	22042.41662148598
16360.92174431304	22044.62146381079
16363.56755500802	22046.38533767657
16366.2133686667	22046.38533767657
16369.30014731676	22045.94436921753
16371.94595801173	22044.62146381079
16374.15080075146	22042.85758994502
16375.47370461705	22040.21177916117
16375.91467257231	22037.12499991829
16375.03273666188	22034.03822064577
16373.26886187733	22030.95144140289
16371.50499005656	22028.74659907808
16369.30014731676	22026.98272521231
16366.65433662187	22026.10078829424
16363.56755500802	22026.10078829424
16360.48077635787	22027.42369370098
0	
16381.20629396209	22085.19056257546
16379.00145122237	22090.04121571375
16380.32435805175	22095.33283728144
16382.97016874664	22097.09671114721
16385.61597944162	22098.41961652432
16388.26179013651	22098.86058498335
